dataset,seed,state,depth,dose_ratio,epsilon,margin,agreement,split_regret_norm
credit_approval,seed_1,root,0,1.5,0.042383855911695384,0.028255903941130256,0.7265625,0.007726223733902804
credit_approval,seed_1,root,0,2.0,0.05651180788226051,0.028255903941130256,0.7578125,0.006843226735742483
credit_approval,seed_2,root,0,0.0,0.0,0.03915651225114625,1.0,0.0
credit_approval,seed_2,root,0,0.25,0.009789128062786562,0.03915651225114625,1.0,0.0
credit_approval,seed_2,root,0,0.49,0.01918669100306166,0.03915651225114625,1.0,0.0
credit_approval,seed_2,root,0,0.5,0.019578256125573124,0.03915651225114625,1.0,0.0
credit_approval,seed_2,root,0,0.75,0.029367384188359685,0.03915651225114625,0.921875,0.0031351399407713613
credit_approval,seed_2,root,0,1.0,0.03915651225114625,0.03915651225114625,0.8125,0.007950145416294407
credit_approval,seed_2,root,0,1.5,0.05873476837671937,0.03915651225114625,0.703125,0.012689113470666893
credit_approval,seed_2,root,0,2.0,0.0783130245022925,0.03915651225114625,0.546875,0.020895496069732043
credit_g,seed_0,root,0,0.0,0.0,0.9108990061762654,1.0,0.0
credit_g,seed_0,root,0,0.25,0.22772475154406635,0.9108990061762654,1.0,0.0
credit_g,seed_0,root,0,0.49,0.44634051302637,0.9108990061762654,1.0,0.0
credit_g,seed_0,root,0,0.5,0.4554495030881327,0.9108990061762654,1.0,0.0
credit_g,seed_0,root,0,0.75,0.683174254632199,0.9108990061762654,0.921875,0.0024054245141496874
credit_g,seed_0,root,0,1.0,0.9108990061762654,0.9108990061762654,0.8203125,0.005532476382544281
credit_g,seed_0,root,0,1.5,1.366348509264398,0.9108990061762654,0.703125,0.009140613153768812
credit_g,seed_0,root,0,2.0,1.8217980123525308,0.9108990061762654,0.6484375,0.010824410313673594
credit_g,seed_0,probe_depth_0,0,0.0,0.0,0.9108990061762654,1.0,0.0
credit_g,seed_0,probe_depth_0,0,0.25,0.22772475154406635,0.9108990061762654,1.0,0.0
credit_g,seed_0,probe_depth_0,0,0.49,0.44634051302637,0.9108990061762654,1.0,0.0
credit_g,seed_0,probe_depth_0,0,0.5,0.4554495030881327,0.9108990061762654,1.0,0.0
credit_g,seed_0,probe_depth_0,0,0.75,0.683174254632199,0.9108990061762654,0.9765625,0.0007216273542449063
credit_g,seed_0,probe_depth_0,0,1.0,0.9108990061762654,0.9108990061762654,0.8515625,0.004570306576884406
credit_g,seed_0,probe_depth_0,0,1.5,1.366348509264398,0.9108990061762654,0.75,0.007697358445279
credit_g,seed_0,probe_depth_0,0,2.0,1.8217980123525308,0.9108990061762654,0.75,0.007697358445279
credit_g,seed_0,probe_depth_1,1,0.0,0.0,0.46371802551118435,1.0,0.0
credit_g,seed_0,probe_depth_1,1,0.25,0.11592950637779609,0.46371802551118435,1.0,0.0
credit_g,seed_0,probe_depth_1,1,0.49,0.22722183250048034,0.46371802551118435,1.0,0.0
credit_g,seed_0,probe_depth_1,1,0.5,0.23185901275559218,0.46371802551118435,1.0,0.0
credit_g,seed_0,probe_depth_1,1,0.75,0.34778851913338826,0.46371802551118435,0.9765625,0.0011793367882077278
credit_g,seed_0,probe_depth_1,1,1.0,0.46371802551118435,0.46371802551118435,0.8828125,0.005896683941038638
credit_g,seed_0,probe_depth_1,1,1.5,0.6955770382667765,0.46371802551118435,0.765625,0.013602091397267242
credit_g,seed_0,probe_depth_1,1,2.0,0.9274360510223687,0.46371802551118435,0.625,0.02203465476290608
credit_g,seed_0,probe_depth_2,2,0.0,0.0,0.710270055507376,1.0,0.0
credit_g,seed_0,probe_depth_2,2,0.25,0.177567513876844,0.710270055507376,1.0,0.0
credit_g,seed_0,probe_depth_2,2,0.49,0.3480323271986142,0.710270055507376,1.0,0.0
credit_g,seed_0,probe_depth_2,2,0.5,0.355135027753688,0.710270055507376,1.0,0.0
credit_g,seed_0,probe_depth_2,2,0.75,0.532702541630532,0.710270055507376,0.953125,0.00298904770370571
credit_g,seed_0,probe_depth_2,2,1.0,0.710270055507376,0.710270055507376,0.890625,0.00697444464197999
credit_g,seed_0,probe_depth_2,2,1.5,1.065405083261064,0.710270055507376,0.7265625,0.017436111604949976
credit_g,seed_0,probe_depth_2,2,2.0,1.420540111014752,0.710270055507376,0.6875,0.022098442926054587
credit_g,seed_0,probe_depth_2,2,0.0,0.0,0.009433570477583864,1.0,0.0
credit_g,seed_0,probe_depth_2,2,0.25,0.002358392619395966,0.009433570477583864,1.0,0.0
credit_g,seed_0,probe_depth_2,2,0.49,0.004622449534016093,0.009433570477583864,1.0,0.0
credit_g,seed_0,probe_depth_2,2,0.5,0.004716785238791932,0.009433570477583864,1.0,0.0
credit_g,seed_0,probe_depth_2,2,0.75,0.007075177858187898,0.009433570477583864,0.9609375,0.00010699165767178214
credit_g,seed_0,probe_depth_2,2,1.0,0.009433570477583864,0.009433570477583864,0.8984375,0.00027817830994663354
credit_g,seed_0,probe_depth_2,2,1.5,0.014150355716375795,0.009433570477583864,0.8203125,0.0004921616252901978
credit_g,seed_0,probe_depth_2,2,2.0,0.018867140955167727,0.009433570477583864,0.6796875,0.0008773315929086133
credit_g,seed_0,probe_depth_1,1,0.0,0.0,1.2375212568143787,1.0,0.0
credit_g,seed_0,probe_depth_1,1,0.25,0.3093803142035947,1.2375212568143787,1.0,0.0
credit_g,seed_0,probe_depth_1,1,0.49,0.6063854158390456,1.2375212568143787,1.0,0.0
credit_g,seed_0,probe_depth_1,1,0.5,0.6187606284071894,1.2375212568143787,1.0,0.0
credit_g,seed_0,probe_depth_1,1,0.75,0.9281409426107841,1.2375212568143787,0.9375,0.014694488618925593
credit_g,seed_0,probe_depth_1,1,1.0,1.2375212568143787,1.2375212568143787,0.765625,0.06213930512012561
credit_g,seed_0,probe_depth_1,1,1.5,1.8562818852215681,1.2375212568143787,0.5859375,0.13169326833520473
credit_g,seed_0,probe_depth_1,1,2.0,2.4750425136287575,1.2375212568143787,0.5,0.15753600735480516
credit_g,seed_0,probe_depth_2,2,0.0,0.0,0.05939843824093316,1.0,0.0
credit_g,seed_0,probe_depth_2,2,0.25,0.01484960956023329,0.05939843824093316,1.0,0.0
credit_g,seed_0,probe_depth_2,2,0.49,0.029105234738057248,0.05939843824093316,1.0,0.0
credit_g,seed_0,probe_depth_2,2,0.5,0.02969921912046658,0.05939843824093316,1.0,0.0
credit_g,seed_0,probe_depth_2,2,0.75,0.04454882868069987,0.05939843824093316,0.953125,0.002454197101933824
credit_g,seed_0,probe_depth_2,2,1.0,0.05939843824093316,0.05939843824093316,0.9296875,0.003995995025920614
credit_g,seed_0,probe_depth_2,2,1.5,0.08909765736139974,0.05939843824093316,0.7734375,0.012491351405386573
credit_g,seed_0,probe_depth_2,2,2.0,0.11879687648186632,0.05939843824093316,0.6171875,0.0257071983801507
credit_g,seed_0,probe_depth_2,2,0.0,0.0,0.5219916033619905,1.0,0.0
credit_g,seed_0,probe_depth_2,2,0.25,0.13049790084049762,0.5219916033619905,1.0,0.0
credit_g,seed_0,probe_depth_2,2,0.49,0.2557758856473753,0.5219916033619905,1.0,0.0
credit_g,seed_0,probe_depth_2,2,0.5,0.26099580168099523,0.5219916033619905,1.0,0.0
credit_g,seed_0,probe_depth_2,2,0.75,0.39149370252149285,0.5219916033619905,0.9296875,0.009148452629993796
credit_g,seed_0,probe_depth_2,2,1.0,0.5219916033619905,0.5219916033619905,0.8359375,0.021346389469985523
credit_g,seed_0,probe_depth_2,2,1.5,0.7829874050429857,0.5219916033619905,0.78125,0.034835495632759846
credit_g,seed_0,probe_depth_2,2,2.0,1.043983206723981,0.5219916033619905,0.6484375,0.05841147573154745
credit_g,seed_0,probe_depth_0,0,0.0,0.0,0.6726745884904197,1.0,0.0
credit_g,seed_0,probe_depth_0,0,0.25,0.16816864712260493,0.6726745884904197,1.0,0.0
credit_g,seed_0,probe_depth_0,0,0.49,0.3296105483603057,0.6726745884904197,1.0,0.0
credit_g,seed_0,probe_depth_0,0,0.5,0.33633729424520986,0.6726745884904197,1.0,0.0
credit_g,seed_0,probe_depth_0,0,0.75,0.5045059413678148,0.6726745884904197,0.9453125,0.0014619892195443822
credit_g,seed_0,probe_depth_0,0,1.0,0.6726745884904197,0.6726745884904197,0.8984375,0.00271512283629671
credit_g,seed_0,probe_depth_0,0,1.5,1.0090118827356296,0.6726745884904197,0.7578125,0.006474523686553693
credit_g,seed_0,probe_depth_0,0,2.0,1.3453491769808394,0.6726745884904197,0.765625,0.0062656680837616385
credit_g,seed_0,probe_depth_1,1,0.0,0.0,0.6726745884904197,1.0,0.0
credit_g,seed_0,probe_depth_1,1,0.25,0.16816864712260493,0.6726745884904197,1.0,0.0
credit_g,seed_0,probe_depth_1,1,0.49,0.3296105483603057,0.6726745884904197,1.0,0.0
credit_g,seed_0,probe_depth_1,1,0.5,0.33633729424520986,0.6726745884904197,1.0,0.0
credit_g,seed_0,probe_depth_1,1,0.75,0.5045059413678148,0.6726745884904197,0.96875,0.0008354224111682184
credit_g,seed_0,probe_depth_1,1,1.0,0.6726745884904197,0.6726745884904197,0.921875,0.002088556027920546
credit_g,seed_0,probe_depth_1,1,1.5,1.0090118827356296,0.6726745884904197,0.734375,0.0071010904949298575
credit_g,seed_0,probe_depth_1,1,2.0,1.3453491769808394,0.6726745884904197,0.7421875,0.006892234892137802
credit_g,seed_0,probe_depth_2,2,0.0,0.0,0.6726745884904197,1.0,0.0
credit_g,seed_0,probe_depth_2,2,0.25,0.16816864712260493,0.6726745884904197,1.0,0.0
credit_g,seed_0,probe_depth_2,2,0.49,0.3296105483603057,0.6726745884904197,1.0,0.0
credit_g,seed_0,probe_depth_2,2,0.5,0.33633729424520986,0.6726745884904197,1.0,0.0
credit_g,seed_0,probe_depth_2,2,0.75,0.5045059413678148,0.6726745884904197,0.9453125,0.0014619892195443822
credit_g,seed_0,probe_depth_2,2,1.0,0.6726745884904197,0.6726745884904197,0.828125,0.0045948232614252005
credit_g,seed_0,probe_depth_2,2,1.5,1.0090118827356296,0.6726745884904197,0.75,0.0066833792893457485
credit_g,seed_0,probe_depth_2,2,2.0,1.3453491769808394,0.6726745884904197,0.6796875,0.008563079714474238
credit_g,seed_0,probe_depth_0,0,0.0,0.0,0.3773348765678364,1.0,0.0
credit_g,seed_0,probe_depth_0,0,0.25,0.0943337191419591,0.3773348765678364,1.0,0.0
credit_g,seed_0,probe_depth_0,0,0.49,0.18489408951823982,0.3773348765678364,1.0,0.0
credit_g,seed_0,probe_depth_0,0,0.5,0.1886674382839182,0.3773348765678364,1.0,0.0
credit_g,seed_0,probe_depth_0,0,0.75,0.2830011574258773,0.3773348765678364,0.9375,0.0016560174728512632
credit_g,seed_0,probe_depth_0,0,1.0,0.3773348765678364,0.3773348765678364,0.8828125,0.0031050327615961184
credit_g,seed_0,probe_depth_0,0,1.5,0.5660023148517546,0.3773348765678364,0.8046875,0.005175054602660198
credit_g,seed_0,probe_depth_0,0,2.0,0.7546697531356727,0.3773348765678364,0.734375,0.007038074259617869
credit_g,seed_0,probe_depth_1,1,0.0,0.0,0.40879986062616247,1.0,0.0
credit_g,seed_0,probe_depth_1,1,0.25,0.10219996515654062,0.40879986062616247,1.0,0.0
credit_g,seed_0,probe_depth_1,1,0.49,0.2003119317068196,0.40879986062616247,1.0,0.0
credit_g,seed_0,probe_depth_1,1,0.5,0.20439993031308124,0.40879986062616247,1.0,0.0
credit_g,seed_0,probe_depth_1,1,0.75,0.30659989546962185,0.40879986062616247,0.9609375,0.001900882827722827
credit_g,seed_0,probe_depth_1,1,1.0,0.40879986062616247,0.40879986062616247,0.9140625,0.004181942220990219
credit_g,seed_0,probe_depth_1,1,1.5,0.6131997909392437,0.40879986062616247,0.796875,0.0098845907041587
credit_g,seed_0,probe_depth_1,1,2.0,0.8175997212523249,0.40879986062616247,0.703125,0.014446709490693484
credit_g,seed_0,probe_depth_2,2,0.0,0.0,0.40879986062616247,1.0,0.0
credit_g,seed_0,probe_depth_2,2,0.25,0.10219996515654062,0.40879986062616247,1.0,0.0
credit_g,seed_0,probe_depth_2,2,0.49,0.2003119317068196,0.40879986062616247,1.0,0.0
credit_g,seed_0,probe_depth_2,2,0.5,0.20439993031308124,0.40879986062616247,1.0,0.0
credit_g,seed_0,probe_depth_2,2,0.75,0.30659989546962185,0.40879986062616247,0.9296875,0.003421589089901089
credit_g,seed_0,probe_depth_2,2,1.0,0.40879986062616247,0.40879986062616247,0.90625,0.004562118786534785
credit_g,seed_0,probe_depth_2,2,1.5,0.6131997909392437,0.40879986062616247,0.796875,0.0098845907041587
credit_g,seed_0,probe_depth_2,2,2.0,0.8175997212523249,0.40879986062616247,0.7421875,0.012545826662970657
credit_g,seed_0,probe_depth_1,1,0.0,0.0,1.232113819997526,1.0,0.0
credit_g,seed_0,probe_depth_1,1,0.25,0.3080284549993815,1.232113819997526,1.0,0.0
credit_g,seed_0,probe_depth_1,1,0.49,0.6037357717987877,1.232113819997526,1.0,0.0
credit_g,seed_0,probe_depth_1,1,0.5,0.616056909998763,1.232113819997526,1.0,0.0
credit_g,seed_0,probe_depth_1,1,0.75,0.9240853649981444,1.232113819997526,0.9453125,0.009202865679821384
credit_g,seed_0,probe_depth_1,1,1.0,1.232113819997526,1.232113819997526,0.8671875,0.02389235159199457
credit_g,seed_0,probe_depth_1,1,1.5,1.8481707299962888,1.232113819997526,0.7109375,0.05868477093507486
credit_g,seed_0,probe_depth_1,1,2.0,2.464227639995052,1.232113819997526,0.640625,0.07593047432786484
credit_g,seed_0,probe_depth_2,2,0.0,0.0,1.232113819997526,1.0,0.0
credit_g,seed_0,probe_depth_2,2,0.25,0.3080284549993815,1.232113819997526,1.0,0.0
credit_g,seed_0,probe_depth_2,2,0.49,0.6037357717987877,1.232113819997526,1.0,0.0
credit_g,seed_0,probe_depth_2,2,0.5,0.616056909998763,1.232113819997526,1.0,0.0
credit_g,seed_0,probe_depth_2,2,0.75,0.9240853649981444,1.232113819997526,0.9765625,0.0039440852913520215
credit_g,seed_0,probe_depth_2,2,1.0,1.232113819997526,1.232113819997526,0.8671875,0.023121084121494676
credit_g,seed_0,probe_depth_2,2,1.5,1.8481707299962888,1.232113819997526,0.703125,0.06231326844369187
credit_g,seed_0,probe_depth_2,2,2.0,2.464227639995052,1.232113819997526,0.5859375,0.09426464491440541
credit_g,seed_0,probe_depth_0,0,0.0,0.0,0.37072621741513423,1.0,0.0
credit_g,seed_0,probe_depth_0,0,0.25,0.09268155435378356,0.37072621741513423,1.0,0.0
credit_g,seed_0,probe_depth_0,0,0.49,0.18165584653341577,0.37072621741513423,1.0,0.0
credit_g,seed_0,probe_depth_0,0,0.5,0.18536310870756711,0.37072621741513423,1.0,0.0
credit_g,seed_0,probe_depth_0,0,0.75,0.27804466306135067,0.37072621741513423,0.953125,0.0022622101782046656
credit_g,seed_0,probe_depth_0,0,1.0,0.37072621741513423,0.37072621741513423,0.8828125,0.005655525445511664
credit_g,seed_0,probe_depth_0,0,1.5,0.5560893261227013,0.37072621741513423,0.7109375,0.013950296098928772
credit_g,seed_0,probe_depth_0,0,2.0,0.7414524348302685,0.37072621741513423,0.75,0.012065120950424883
credit_g,seed_0,probe_depth_1,1,0.0,0.0,0.37072621741513423,1.0,0.0
credit_g,seed_0,probe_depth_1,1,0.25,0.09268155435378356,0.37072621741513423,1.0,0.0
credit_g,seed_0,probe_depth_1,1,0.49,0.18165584653341577,0.37072621741513423,1.0,0.0
credit_g,seed_0,probe_depth_1,1,0.5,0.18536310870756711,0.37072621741513423,1.0,0.0
credit_g,seed_0,probe_depth_1,1,0.75,0.27804466306135067,0.37072621741513423,0.9453125,0.002639245207905443
credit_g,seed_0,probe_depth_1,1,1.0,0.37072621741513423,0.37072621741513423,0.859375,0.006786630534613996
credit_g,seed_0,probe_depth_1,1,1.5,0.5560893261227013,0.37072621741513423,0.7578125,0.011688085920724105
credit_g,seed_0,probe_depth_1,1,2.0,0.7414524348302685,0.37072621741513423,0.6875,0.015081401188031104
credit_g,seed_0,probe_depth_2,2,0.0,0.0,0.01085430698154699,1.0,0.0
credit_g,seed_0,probe_depth_2,2,0.25,0.0027135767453867476,0.01085430698154699,1.0,0.0
credit_g,seed_0,probe_depth_2,2,0.49,0.005318610420958025,0.01085430698154699,1.0,0.0
credit_g,seed_0,probe_depth_2,2,0.5,0.005427153490773495,0.01085430698154699,1.0,0.0
credit_g,seed_0,probe_depth_2,2,0.75,0.008140730236160243,0.01085430698154699,0.921875,0.00047866264673769246
credit_g,seed_0,probe_depth_2,2,1.0,0.01085430698154699,0.01085430698154699,0.8828125,0.0007179939701065387
credit_g,seed_0,probe_depth_2,2,1.5,0.016281460472320486,0.01085430698154699,0.7734375,0.001576832415680756
credit_g,seed_0,probe_depth_2,2,2.0,0.02170861396309398,0.01085430698154699,0.671875,0.0025136117566755024
credit_g,seed_0,probe_depth_2,2,0.0,0.0,0.11739818167328941,1.0,0.0
credit_g,seed_0,probe_depth_2,2,0.25,0.029349545418322354,0.11739818167328941,1.0,0.0
credit_g,seed_0,probe_depth_2,2,0.49,0.05752510901991181,0.11739818167328941,1.0,0.0
credit_g,seed_0,probe_depth_2,2,0.5,0.05869909083664471,0.11739818167328941,1.0,0.0
credit_g,seed_0,probe_depth_2,2,0.75,0.08804863625496706,0.11739818167328941,0.9296875,0.0012042245063793914
credit_g,seed_0,probe_depth_2,2,1.0,0.11739818167328941,0.11739818167328941,0.859375,0.0024084490127587828
credit_g,seed_0,probe_depth_2,2,1.5,0.17609727250993412,0.11739818167328941,0.8359375,0.002809857181551913
credit_g,seed_0,probe_depth_2,2,2.0,0.23479636334657883,0.11739818167328941,0.7265625,0.004683095302586522
credit_g,seed_1,root,0,0.0,0.0,0.9108990061762654,1.0,0.0
credit_g,seed_1,root,0,0.25,0.22772475154406635,0.9108990061762654,1.0,0.0
credit_g,seed_1,root,0,0.49,0.44634051302637,0.9108990061762654,1.0,0.0
credit_g,seed_1,root,0,0.5,0.4554495030881327,0.9108990061762654,1.0,0.0
credit_g,seed_1,root,0,0.75,0.683174254632199,0.9108990061762654,0.96875,0.000962169805659875
credit_g,seed_1,root,0,1.0,0.9108990061762654,0.9108990061762654,0.8828125,0.0036081367712245314
credit_g,seed_1,root,0,1.5,1.366348509264398,0.9108990061762654,0.75,0.007697358445279001
credit_g,seed_1,root,0,2.0,1.8217980123525308,0.9108990061762654,0.71875,0.008659528250938875
credit_g,seed_1,probe_depth_0,0,0.0,0.0,0.9108990061762654,1.0,0.0
credit_g,seed_1,probe_depth_0,0,0.25,0.22772475154406635,0.9108990061762654,1.0,0.0
credit_g,seed_1,probe_depth_0,0,0.49,0.44634051302637,0.9108990061762654,1.0,0.0
credit_g,seed_1,probe_depth_0,0,0.5,0.4554495030881327,0.9108990061762654,1.0,0.0
credit_g,seed_1,probe_depth_0,0,0.75,0.683174254632199,0.9108990061762654,0.953125,0.0014432547084898125
credit_g,seed_1,probe_depth_0,0,1.0,0.9108990061762654,0.9108990061762654,0.8828125,0.0036081367712245314
credit_g,seed_1,probe_depth_0,0,1.5,1.366348509264398,0.9108990061762654,0.8125,0.00577301883395925
credit_g,seed_1,probe_depth_0,0,2.0,1.8217980123525308,0.9108990061762654,0.6953125,0.00938115560518378
credit_g,seed_1,probe_depth_1,1,0.0,0.0,2.104868237602318,1.0,0.0
credit_g,seed_1,probe_depth_1,1,0.25,0.5262170594005795,2.104868237602318,1.0,0.0
credit_g,seed_1,probe_depth_1,1,0.49,1.0313854364251358,2.104868237602318,1.0,0.0
credit_g,seed_1,probe_depth_1,1,0.5,1.052434118801159,2.104868237602318,1.0,0.0
credit_g,seed_1,probe_depth_1,1,0.75,1.5786511782017385,2.104868237602318,0.9453125,0.00414564415024556
credit_g,seed_1,probe_depth_1,1,1.0,2.104868237602318,2.104868237602318,0.84375,0.011844697572130171
credit_g,seed_1,probe_depth_1,1,1.5,3.157302356403477,2.104868237602318,0.8046875,0.014805871965162715
credit_g,seed_1,probe_depth_1,1,2.0,4.209736475204636,2.104868237602318,0.671875,0.024873864901473357
credit_g,seed_1,probe_depth_2,2,0.0,0.0,0.5176829715743647,1.0,0.0
credit_g,seed_1,probe_depth_2,2,0.25,0.12942074289359118,0.5176829715743647,1.0,0.0
credit_g,seed_1,probe_depth_2,2,0.49,0.25366465607143873,0.5176829715743647,1.0,0.0
credit_g,seed_1,probe_depth_2,2,0.5,0.25884148578718236,0.5176829715743647,1.0,0.0
credit_g,seed_1,probe_depth_2,2,0.75,0.38826222868077354,0.5176829715743647,0.9296875,0.002436095153429587
credit_g,seed_1,probe_depth_2,2,1.0,0.5176829715743647,0.5176829715743647,0.875,0.0043308358283192655
credit_g,seed_1,probe_depth_2,2,1.5,0.7765244573615471,0.5176829715743647,0.765625,0.008120317178098623
credit_g,seed_1,probe_depth_2,2,2.0,1.0353659431487294,0.5176829715743647,0.7890625,0.0073082854602887605
credit_g,seed_1,probe_depth_2,2,0.0,0.0,1.5980029332190853,1.0,0.0
credit_g,seed_1,probe_depth_2,2,0.25,0.3995007333047713,1.5980029332190853,1.0,0.0
credit_g,seed_1,probe_depth_2,2,0.49,0.7830214372773517,1.5980029332190853,1.0,0.0
credit_g,seed_1,probe_depth_2,2,0.5,0.7990014666095426,1.5980029332190853,1.0,0.0
credit_g,seed_1,probe_depth_2,2,0.75,1.198502199914314,1.5980029332190853,0.9296875,0.015911632334130524
credit_g,seed_1,probe_depth_2,2,1.0,1.5980029332190853,1.5980029332190853,0.921875,0.01767959148236725
credit_g,seed_1,probe_depth_2,2,1.5,2.397004399828628,1.5980029332190853,0.78125,0.04950285615062829
credit_g,seed_1,probe_depth_2,2,2.0,3.1960058664381705,1.5980029332190853,0.609375,0.11472922119077655
credit_g,seed_1,probe_depth_1,1,0.0,0.0,0.5061586449709923,1.0,0.0
credit_g,seed_1,probe_depth_1,1,0.25,0.12653966124274807,0.5061586449709923,1.0,0.0
credit_g,seed_1,probe_depth_1,1,0.49,0.24801773603578622,0.5061586449709923,1.0,0.0
credit_g,seed_1,probe_depth_1,1,0.5,0.25307932248549614,0.5061586449709923,1.0,0.0
credit_g,seed_1,probe_depth_1,1,0.75,0.3796189837282442,0.5061586449709923,0.9296875,0.020275535698026863
credit_g,seed_1,probe_depth_1,1,1.0,0.5061586449709923,0.5061586449709923,0.765625,0.07124706087046989
credit_g,seed_1,probe_depth_1,1,1.5,0.7592379674564884,0.5061586449709923,0.546875,0.1537968241416489
credit_g,seed_1,probe_depth_1,1,2.0,1.0123172899419846,0.5061586449709923,0.5,0.17731322994252083
credit_g,seed_1,probe_depth_2,2,0.0,0.0,0.3319890941375174,1.0,0.0
credit_g,seed_1,probe_depth_2,2,0.25,0.08299727353437936,0.3319890941375174,1.0,0.0
credit_g,seed_1,probe_depth_2,2,0.49,0.16267465612738355,0.3319890941375174,1.0,0.0
credit_g,seed_1,probe_depth_2,2,0.5,0.1659945470687587,0.3319890941375174,1.0,0.0
credit_g,seed_1,probe_depth_2,2,0.75,0.24899182060313807,0.3319890941375174,0.9296875,0.012694007139063691
credit_g,seed_1,probe_depth_2,2,1.0,0.3319890941375174,0.3319890941375174,0.7109375,0.05256954839528707
credit_g,seed_1,probe_depth_2,2,1.5,0.49798364120627614,0.3319890941375174,0.65625,0.07622417593630076
credit_g,seed_1,probe_depth_2,2,2.0,0.6639781882750349,0.3319890941375174,0.5390625,0.10521011719404545
credit_g,seed_1,probe_depth_0,0,0.0,0.0,0.8235019393292404,1.0,0.0
credit_g,seed_1,probe_depth_0,0,0.25,0.2058754848323101,0.8235019393292404,1.0,0.0
credit_g,seed_1,probe_depth_0,0,0.49,0.4035159502713278,0.8235019393292404,1.0,0.0
credit_g,seed_1,probe_depth_0,0,0.5,0.4117509696646202,0.8235019393292404,1.0,0.0
credit_g,seed_1,probe_depth_0,0,0.75,0.6176264544969303,0.8235019393292404,0.9375,0.001812568249882281
credit_g,seed_1,probe_depth_0,0,1.0,0.8235019393292404,0.8235019393292404,0.8671875,0.0038517075309998467
credit_g,seed_1,probe_depth_0,0,1.5,1.2352529089938606,0.8235019393292404,0.7109375,0.00838312815570555
credit_g,seed_1,probe_depth_0,0,2.0,1.6470038786584809,0.8235019393292404,0.703125,0.008609699186940835
credit_g,seed_1,probe_depth_1,1,0.0,0.0,0.4101994364506467,1.0,0.0
credit_g,seed_1,probe_depth_1,1,0.25,0.10254985911266168,0.4101994364506467,1.0,0.0
credit_g,seed_1,probe_depth_1,1,0.49,0.20099772386081688,0.4101994364506467,1.0,0.0
credit_g,seed_1,probe_depth_1,1,0.5,0.20509971822532336,0.4101994364506467,1.0,0.0
credit_g,seed_1,probe_depth_1,1,0.75,0.30764957733798504,0.4101994364506467,0.90625,0.005245619746747343
credit_g,seed_1,probe_depth_1,1,1.0,0.4101994364506467,0.4101994364506467,0.875,0.00699415966232979
credit_g,seed_1,probe_depth_1,1,1.5,0.6152991546759701,0.4101994364506467,0.765625,0.014096136673319933
credit_g,seed_1,probe_depth_1,1,2.0,0.8203988729012934,0.4101994364506467,0.640625,0.02304308990716943
credit_g,seed_1,probe_depth_2,2,0.0,0.0,0.6101160718785223,1.0,0.0
credit_g,seed_1,probe_depth_2,2,0.25,0.1525290179696306,0.6101160718785223,1.0,0.0
credit_g,seed_1,probe_depth_2,2,0.49,0.2989568752204759,0.6101160718785223,1.0,0.0
credit_g,seed_1,probe_depth_2,2,0.5,0.3050580359392612,0.6101160718785223,1.0,0.0
credit_g,seed_1,probe_depth_2,2,0.75,0.45758705390889176,0.6101160718785223,0.953125,0.00324098624836451
credit_g,seed_1,probe_depth_2,2,1.0,0.6101160718785223,0.6101160718785223,0.90625,0.00648197249672902
credit_g,seed_1,probe_depth_2,2,1.5,0.9151741078177835,0.6101160718785223,0.78125,0.015124602492367713
credit_g,seed_1,probe_depth_2,2,2.0,1.2202321437570447,0.6101160718785223,0.6875,0.02380959216180674
credit_g,seed_1,probe_depth_2,2,0.0,0.0,0.03133030641626089,1.0,0.0
credit_g,seed_1,probe_depth_2,2,0.25,0.007832576604065222,0.03133030641626089,1.0,0.0
credit_g,seed_1,probe_depth_2,2,0.49,0.015351850143967836,0.03133030641626089,1.0,0.0
credit_g,seed_1,probe_depth_2,2,0.5,0.015665153208130445,0.03133030641626089,1.0,0.0
credit_g,seed_1,probe_depth_2,2,0.75,0.023497729812195667,0.03133030641626089,0.921875,0.0007158513478463114
credit_g,seed_1,probe_depth_2,2,1.0,0.03133030641626089,0.03133030641626089,0.8984375,0.0009306067522002048
credit_g,seed_1,probe_depth_2,2,1.5,0.046995459624391334,0.03133030641626089,0.7734375,0.0020759689087543032
credit_g,seed_1,probe_depth_2,2,2.0,0.06266061283252178,0.03133030641626089,0.7109375,0.0026486499870313524
credit_g,seed_1,probe_depth_1,1,0.0,0.0,1.2433614375112008,1.0,0.0
credit_g,seed_1,probe_depth_1,1,0.25,0.3108403593778002,1.2433614375112008,1.0,0.0
credit_g,seed_1,probe_depth_1,1,0.49,0.6092471043804883,1.2433614375112008,1.0,0.0
credit_g,seed_1,probe_depth_1,1,0.5,0.6216807187556004,1.2433614375112008,1.0,0.0
credit_g,seed_1,probe_depth_1,1,0.75,0.9325210781334006,1.2433614375112008,0.9453125,0.01315668846431418
credit_g,seed_1,probe_depth_1,1,1.0,1.2433614375112008,1.2433614375112008,0.765625,0.06770422460273524
credit_g,seed_1,probe_depth_1,1,1.5,1.8650421562668011,1.2433614375112008,0.609375,0.12500575674615624
credit_g,seed_1,probe_depth_1,1,2.0,2.4867228750224015,1.2433614375112008,0.4609375,0.1895226923090143
credit_g,seed_1,probe_depth_2,2,0.0,0.0,0.046831208390234025,1.0,0.0
credit_g,seed_1,probe_depth_2,2,0.25,0.011707802097558506,0.046831208390234025,1.0,0.0
