dataset,method,method_label,budget,seed,split_regret,split_regret_norm,split_regret_mean,split_regret_norm_mean,split_regret_root,split_regret_root_norm,split_regret_agreement,split_regret_weighted_agreement,split_regret_states,split_regret_depth_0_norm,split_regret_depth_0_agreement,split_regret_depth_1_norm,split_regret_depth_1_agreement,split_regret_depth_2_norm,split_regret_depth_2_agreement
sick,craig_coreset,CRAIG-style,budget_25,seed_1,0.2366994793689076,0.2366994793689076,0.2366994793689076,0.2366994793689076,0.2366994793689076,0.2366994793689076,0.0,0.0,1.0,0.2366994793689076,0.0,,,,
sick,craig_coreset,CRAIG-style,budget_25,seed_2,0.34935480744071257,0.34935480744071257,0.34935480744071257,0.34935480744071257,0.34935480744071257,0.34935480744071257,0.0,0.0,1.0,0.34935480744071257,0.0,,,,
sick,craig_coreset,CRAIG-style,budget_50,seed_0,0.2199397397674183,0.2199397397674183,0.2199397397674183,0.2199397397674183,0.2199397397674183,0.2199397397674183,0.0,0.0,1.0,0.2199397397674183,0.0,,,,
sick,craig_coreset,CRAIG-style,budget_50,seed_1,0.2366994793689076,0.2366994793689076,0.2366994793689076,0.2366994793689076,0.2366994793689076,0.2366994793689076,0.0,0.0,1.0,0.2366994793689076,0.0,,,,
sick,craig_coreset,CRAIG-style,budget_50,seed_2,0.3562151317993947,0.3562151317993947,0.3562151317993947,0.3562151317993947,0.3562151317993947,0.3562151317993947,0.0,0.0,1.0,0.3562151317993947,0.0,,,,
sick,gradmatch_coreset,GradMatch-style,budget_25,seed_0,0.254719504976164,0.254719504976164,0.254719504976164,0.254719504976164,0.254719504976164,0.254719504976164,0.0,0.0,1.0,0.254719504976164,0.0,,,,
sick,gradmatch_coreset,GradMatch-style,budget_25,seed_1,0.18307114216593467,0.18307114216593467,0.18307114216593467,0.18307114216593467,0.18307114216593467,0.18307114216593467,0.0,0.0,1.0,0.18307114216593467,0.0,,,,
sick,gradmatch_coreset,GradMatch-style,budget_25,seed_2,0.30673465357425084,0.30673465357425084,0.30673465357425084,0.30673465357425084,0.30673465357425084,0.30673465357425084,0.0,0.0,1.0,0.30673465357425084,0.0,,,,
sick,gradmatch_coreset,GradMatch-style,budget_50,seed_0,0.24094170985131116,0.24094170985131116,0.24094170985131116,0.24094170985131116,0.24094170985131116,0.24094170985131116,0.0,0.0,1.0,0.24094170985131116,0.0,,,,
sick,gradmatch_coreset,GradMatch-style,budget_50,seed_1,0.18307114216593467,0.18307114216593467,0.18307114216593467,0.18307114216593467,0.18307114216593467,0.18307114216593467,0.0,0.0,1.0,0.18307114216593467,0.0,,,,
sick,gradmatch_coreset,GradMatch-style,budget_50,seed_2,0.30673465357425084,0.30673465357425084,0.30673465357425084,0.30673465357425084,0.30673465357425084,0.30673465357425084,0.0,0.0,1.0,0.30673465357425084,0.0,,,,
sick,grand_coreset,GraNd,budget_25,seed_0,0.254719504976164,0.254719504976164,0.254719504976164,0.254719504976164,0.254719504976164,0.254719504976164,0.0,0.0,1.0,0.254719504976164,0.0,,,,
sick,grand_coreset,GraNd,budget_25,seed_1,0.18307114216593467,0.18307114216593467,0.18307114216593467,0.18307114216593467,0.18307114216593467,0.18307114216593467,0.0,0.0,1.0,0.18307114216593467,0.0,,,,
sick,grand_coreset,GraNd,budget_25,seed_2,0.30673465357425084,0.30673465357425084,0.30673465357425084,0.30673465357425084,0.30673465357425084,0.30673465357425084,0.0,0.0,1.0,0.30673465357425084,0.0,,,,
sick,grand_coreset,GraNd,budget_50,seed_0,0.24094170985131116,0.24094170985131116,0.24094170985131116,0.24094170985131116,0.24094170985131116,0.24094170985131116,0.0,0.0,1.0,0.24094170985131116,0.0,,,,
sick,grand_coreset,GraNd,budget_50,seed_1,0.21985051787487592,0.21985051787487592,0.21985051787487592,0.21985051787487592,0.21985051787487592,0.21985051787487592,0.0,0.0,1.0,0.21985051787487592,0.0,,,,
sick,grand_coreset,GraNd,budget_50,seed_2,0.30673465357425084,0.30673465357425084,0.30673465357425084,0.30673465357425084,0.30673465357425084,0.30673465357425084,0.0,0.0,1.0,0.30673465357425084,0.0,,,,
sick,el2n_coreset,EL2N,budget_25,seed_0,0.254719504976164,0.254719504976164,0.254719504976164,0.254719504976164,0.254719504976164,0.254719504976164,0.0,0.0,1.0,0.254719504976164,0.0,,,,
sick,el2n_coreset,EL2N,budget_25,seed_1,0.18307114216593467,0.18307114216593467,0.18307114216593467,0.18307114216593467,0.18307114216593467,0.18307114216593467,0.0,0.0,1.0,0.18307114216593467,0.0,,,,
sick,el2n_coreset,EL2N,budget_25,seed_2,0.30673465357425084,0.30673465357425084,0.30673465357425084,0.30673465357425084,0.30673465357425084,0.30673465357425084,0.0,0.0,1.0,0.30673465357425084,0.0,,,,
sick,el2n_coreset,EL2N,budget_50,seed_0,0.24094170985131116,0.24094170985131116,0.24094170985131116,0.24094170985131116,0.24094170985131116,0.24094170985131116,0.0,0.0,1.0,0.24094170985131116,0.0,,,,
sick,el2n_coreset,EL2N,budget_50,seed_1,0.21985051787487592,0.21985051787487592,0.21985051787487592,0.21985051787487592,0.21985051787487592,0.21985051787487592,0.0,0.0,1.0,0.21985051787487592,0.0,,,,
sick,el2n_coreset,EL2N,budget_50,seed_2,0.30673465357425084,0.30673465357425084,0.30673465357425084,0.30673465357425084,0.30673465357425084,0.30673465357425084,0.0,0.0,1.0,0.30673465357425084,0.0,,,,
sick,distribution_matching,DistributionMatching,budget_25,seed_0,0.24094170985131116,0.24094170985131116,0.24094170985131116,0.24094170985131116,0.24094170985131116,0.24094170985131116,0.0,0.0,1.0,0.24094170985131116,0.0,,,,
sick,distribution_matching,DistributionMatching,budget_25,seed_1,0.18307114216593467,0.18307114216593467,0.18307114216593467,0.18307114216593467,0.18307114216593467,0.18307114216593467,0.0,0.0,1.0,0.18307114216593467,0.0,,,,
sick,distribution_matching,DistributionMatching,budget_25,seed_2,0.30673465357425084,0.30673465357425084,0.30673465357425084,0.30673465357425084,0.30673465357425084,0.30673465357425084,0.0,0.0,1.0,0.30673465357425084,0.0,,,,
sick,distribution_matching,DistributionMatching,budget_50,seed_0,0.24094170985131116,0.24094170985131116,0.24094170985131116,0.24094170985131116,0.24094170985131116,0.24094170985131116,0.0,0.0,1.0,0.24094170985131116,0.0,,,,
sick,distribution_matching,DistributionMatching,budget_50,seed_1,0.18307114216593467,0.18307114216593467,0.18307114216593467,0.18307114216593467,0.18307114216593467,0.18307114216593467,0.0,0.0,1.0,0.18307114216593467,0.0,,,,
sick,distribution_matching,DistributionMatching,budget_50,seed_2,0.30673465357425084,0.30673465357425084,0.30673465357425084,0.30673465357425084,0.30673465357425084,0.30673465357425084,0.0,0.0,1.0,0.30673465357425084,0.0,,,,
sick,k_center,K-center,budget_25,seed_0,0.30423882848841566,0.30423882848841566,0.30423882848841566,0.30423882848841566,0.30423882848841566,0.30423882848841566,0.0,0.0,1.0,0.30423882848841566,0.0,,,,
sick,k_center,K-center,budget_25,seed_1,0.2366994793689076,0.2366994793689076,0.2366994793689076,0.2366994793689076,0.2366994793689076,0.2366994793689076,0.0,0.0,1.0,0.2366994793689076,0.0,,,,
sick,k_center,K-center,budget_25,seed_2,0.34935480744071257,0.34935480744071257,0.34935480744071257,0.34935480744071257,0.34935480744071257,0.34935480744071257,0.0,0.0,1.0,0.34935480744071257,0.0,,,,
sick,k_center,K-center,budget_50,seed_0,0.24094170985131116,0.24094170985131116,0.24094170985131116,0.24094170985131116,0.24094170985131116,0.24094170985131116,0.0,0.0,1.0,0.24094170985131116,0.0,,,,
sick,k_center,K-center,budget_50,seed_1,0.18307114216593467,0.18307114216593467,0.18307114216593467,0.18307114216593467,0.18307114216593467,0.18307114216593467,0.0,0.0,1.0,0.18307114216593467,0.0,,,,
sick,k_center,K-center,budget_50,seed_2,0.34935480744071257,0.34935480744071257,0.34935480744071257,0.34935480744071257,0.34935480744071257,0.34935480744071257,0.0,0.0,1.0,0.34935480744071257,0.0,,,,
sick,gradient_sampling,Gradient sampling,budget_25,seed_0,0.24094170985131116,0.24094170985131116,0.24094170985131116,0.24094170985131116,0.24094170985131116,0.24094170985131116,0.0,0.0,1.0,0.24094170985131116,0.0,,,,
sick,gradient_sampling,Gradient sampling,budget_25,seed_1,0.2366994793689076,0.2366994793689076,0.2366994793689076,0.2366994793689076,0.2366994793689076,0.2366994793689076,0.0,0.0,1.0,0.2366994793689076,0.0,,,,
sick,gradient_sampling,Gradient sampling,budget_25,seed_2,0.30673465357425084,0.30673465357425084,0.30673465357425084,0.30673465357425084,0.30673465357425084,0.30673465357425084,0.0,0.0,1.0,0.30673465357425084,0.0,,,,
sick,gradient_sampling,Gradient sampling,budget_50,seed_0,0.16128032493168876,0.16128032493168876,0.16128032493168876,0.16128032493168876,0.16128032493168876,0.16128032493168876,0.0,0.0,1.0,0.16128032493168876,0.0,,,,
sick,gradient_sampling,Gradient sampling,budget_50,seed_1,0.2617369659722767,0.2617369659722767,0.2617369659722767,0.2617369659722767,0.2617369659722767,0.2617369659722767,0.0,0.0,1.0,0.2617369659722767,0.0,,,,
sick,gradient_sampling,Gradient sampling,budget_50,seed_2,0.23432610036026372,0.23432610036026372,0.23432610036026372,0.23432610036026372,0.23432610036026372,0.23432610036026372,0.0,0.0,1.0,0.23432610036026372,0.0,,,,
sick,gain_herding,Gain sketch,budget_25,seed_0,0.24094170985131116,0.24094170985131116,0.24094170985131116,0.24094170985131116,0.24094170985131116,0.24094170985131116,0.0,0.0,1.0,0.24094170985131116,0.0,,,,
sick,gain_herding,Gain sketch,budget_25,seed_1,0.18307114216593467,0.18307114216593467,0.18307114216593467,0.18307114216593467,0.18307114216593467,0.18307114216593467,0.0,0.0,1.0,0.18307114216593467,0.0,,,,
sick,gain_herding,Gain sketch,budget_25,seed_2,0.30673465357425084,0.30673465357425084,0.30673465357425084,0.30673465357425084,0.30673465357425084,0.30673465357425084,0.0,0.0,1.0,0.30673465357425084,0.0,,,,
sick,gain_herding,Gain sketch,budget_50,seed_0,0.24094170985131116,0.24094170985131116,0.24094170985131116,0.24094170985131116,0.24094170985131116,0.24094170985131116,0.0,0.0,1.0,0.24094170985131116,0.0,,,,
sick,gain_herding,Gain sketch,budget_50,seed_1,0.18307114216593467,0.18307114216593467,0.18307114216593467,0.18307114216593467,0.18307114216593467,0.18307114216593467,0.0,0.0,1.0,0.18307114216593467,0.0,,,,
sick,gain_herding,Gain sketch,budget_50,seed_2,0.30673465357425084,0.30673465357425084,0.30673465357425084,0.30673465357425084,0.30673465357425084,0.30673465357425084,0.0,0.0,1.0,0.30673465357425084,0.0,,,,
sick,gain_path_herding,Gain-path sketch,budget_25,seed_0,0.24094170985131116,0.24094170985131116,0.24094170985131116,0.24094170985131116,0.24094170985131116,0.24094170985131116,0.0,0.0,1.0,0.24094170985131116,0.0,,,,
sick,gain_path_herding,Gain-path sketch,budget_25,seed_1,0.18307114216593467,0.18307114216593467,0.18307114216593467,0.18307114216593467,0.18307114216593467,0.18307114216593467,0.0,0.0,1.0,0.18307114216593467,0.0,,,,
sick,gain_path_herding,Gain-path sketch,budget_25,seed_2,0.30673465357425084,0.30673465357425084,0.30673465357425084,0.30673465357425084,0.30673465357425084,0.30673465357425084,0.0,0.0,1.0,0.30673465357425084,0.0,,,,
sick,gain_path_herding,Gain-path sketch,budget_50,seed_0,0.24094170985131116,0.24094170985131116,0.24094170985131116,0.24094170985131116,0.24094170985131116,0.24094170985131116,0.0,0.0,1.0,0.24094170985131116,0.0,,,,
sick,gain_path_herding,Gain-path sketch,budget_50,seed_1,0.18307114216593467,0.18307114216593467,0.18307114216593467,0.18307114216593467,0.18307114216593467,0.18307114216593467,0.0,0.0,1.0,0.18307114216593467,0.0,,,,
sick,gain_path_herding,Gain-path sketch,budget_50,seed_2,0.30673465357425084,0.30673465357425084,0.30673465357425084,0.30673465357425084,0.30673465357425084,0.30673465357425084,0.0,0.0,1.0,0.30673465357425084,0.0,,,,
spambase,histdistill_greedy,HistDistill-Greedy,budget_25,seed_0,162.1593623842587,0.6830684418842331,70.20577895148223,0.7917311896288929,275.8495677532609,0.6126404558316004,0.0,0.0,25.0,0.5884018094893093,0.0,0.717611266425446,0.0,0.9098455252536655,0.0
spambase,histdistill_greedy,HistDistill-Greedy,budget_25,seed_1,149.9458059489692,0.6411718631241473,65.68703785569188,0.7684114571760887,274.18368928110283,0.6089406691875414,0.0,0.0,25.0,0.5331373704900735,0.0,0.7801977004057631,0.0,0.8525550518547309,0.0
spambase,histdistill_greedy,HistDistill-Greedy,budget_25,seed_2,114.80330424577159,0.5585528461377124,58.340522726484075,0.7230365836063225,166.1345093803772,0.3689718362988097,0.0,0.0,25.0,0.43730101968778323,0.0,0.6878226177063436,0.0,0.85189624367498,0.0
spambase,histdistill_greedy,HistDistill-Greedy,budget_50,seed_0,160.01194021845626,0.6902804279489649,70.94702692667055,0.7972371064650601,182.30797385231682,0.40489184417545115,0.0,0.0,25.0,0.591227532054186,0.0,0.8571251898038479,0.0,0.8442241286714333,0.0
spambase,histdistill_greedy,HistDistill-Greedy,budget_50,seed_1,161.5641225017606,0.6274688208901883,64.28318296790195,0.6502199563818581,256.0137406495204,0.5685866251237626,0.04,0.003333165273973917,25.0,0.49980385300314,0.0,0.6594897838007363,0.0,0.7030808583019693,0.07692307692307693
spambase,histdistill_greedy,HistDistill-Greedy,budget_50,seed_2,208.08044154953114,0.7981528768340239,83.36660778318439,0.7961016592359854,368.84127787972216,0.8191678183518624,0.0,0.0,25.0,0.7703844192477838,0.0,0.7655606987417501,0.0,0.8224380379591125,0.0
spambase,histdistill_refined,HistDistill-Refined,budget_25,seed_0,13.446623473354322,0.15442064354071622,15.871354759209519,0.5026798110359263,10.12956901602746,0.022496985693693766,0.04,0.08643506474920419,25.0,0.047632045723156005,0.2,0.2725385138328967,0.0,0.8016204192655463,0.0
spambase,histdistill_refined,HistDistill-Refined,budget_25,seed_1,13.076595500303258,0.1987577308198621,20.36241347968783,0.524553815999726,0.0,0.0,0.12,0.5003565554361252,25.0,0.0022900087348918657,0.6,0.5119264641215489,0.0,0.7322238544206037,0.0
spambase,histdistill_refined,HistDistill-Refined,budget_25,seed_2,10.181552222591762,0.16494718004711664,17.228637850026583,0.46867094667587983,0.0,0.0,0.2,0.5465505172458652,25.0,0.09023878083494372,0.6,0.21698164554706395,0.2857142857142857,0.7497467879917562,0.0
spambase,histdistill_refined,HistDistill-Refined,budget_50,seed_0,11.767592486500241,0.1775806120923163,18.2517364793366,0.49311223464833637,0.0,0.0,0.12,0.498739566206861,25.0,0.053892640521350524,0.6,0.40723904063319794,0.0,0.7082822599360976,0.0
spambase,histdistill_refined,HistDistill-Refined,budget_50,seed_1,16.764143628432564,0.18459394148899264,18.911355784449075,0.38855869741340304,0.0,0.0,0.12,0.5003565554361252,25.0,0.06892342097278159,0.6,0.496796413979549,0.0,0.4532134948164866,0.0
spambase,histdistill_refined,HistDistill-Refined,budget_50,seed_2,15.581166057850993,0.12693190867003273,13.257964673685073,0.2442441875401382,17.276226376810484,0.03836915638021324,0.04,0.03514898904129156,25.0,0.10688652077083378,0.0,0.26131642802561217,0.14285714285714285,0.28788131449769244,0.0
spambase,histdistill_density,HistDistill-Density,budget_25,seed_0,14.608485252701739,0.14967015238936585,15.383099247415284,0.4518050312053252,10.12956901602746,0.022496985693693766,0.0,0.0,25.0,0.06905617804348888,0.0,0.26154346163548514,0.0,0.7014646660359454,0.0
spambase,histdistill_density,HistDistill-Density,budget_25,seed_1,12.02388007373713,0.18777096490033585,19.236836781186003,0.5149318348480729,0.0,0.0,0.12,0.5003565554361252,25.0,0.002682870044259698,0.6,0.47728163050181066,0.0,0.7322238544206037,0.0
spambase,histdistill_density,HistDistill-Density,budget_25,seed_2,19.04081244774642,0.1675761329533216,17.50323046526767,0.4288970243044867,20.531430731264322,0.04559871231456012,0.08,0.05226114722091145,25.0,0.09290231441612948,0.0,0.18625861377337136,0.14285714285714285,0.6887772107013783,0.07692307692307693
spambase,histdistill_density,HistDistill-Density,budget_50,seed_0,12.35366387529626,0.18007699438123717,18.50831466741819,0.4905448784467385,0.0,0.0,0.12,0.498739566206861,25.0,0.08354203350444589,0.6,0.37689177349670927,0.0,0.7082822599360976,0.0
spambase,histdistill_density,HistDistill-Density,budget_50,seed_1,12.07185585380185,0.16248151245191492,16.64597259036686,0.376790986186977,0.0,0.0,0.12,0.5003565554361252,25.0,0.02281627477145081,0.6,0.496796413979549,0.0,0.448316798689256,0.0
spambase,histdistill_density,HistDistill-Density,budget_50,seed_2,15.332706750400309,0.12839684074415264,13.410975984170591,0.2835130350252979,17.276226376810484,0.03836915638021324,0.04,0.03514898904129156,25.0,0.10688652077083378,0.0,0.21178259061846488,0.14285714285714285,0.3900703951883865,0.0
spambase,gain_path_refined,Legacy gain-path refined,budget_25,seed_0,15.219452723392761,0.15785781795275533,16.22462756789566,0.47621881050630527,10.12956901602746,0.022496985693693766,0.0,0.0,25.0,0.028662112322192755,0.0,0.2811977319674787,0.0,0.7533673520980245,0.0
spambase,gain_path_refined,Legacy gain-path refined,budget_25,seed_1,11.66130630838462,0.17939611102571548,18.378846318507886,0.4907539163484546,0.0,0.0,0.16,0.5194332755218088,25.0,0.0022900087348918657,0.6,0.47728163050181066,0.0,0.6858789578095563,0.07692307692307693
spambase,gain_path_refined,Legacy gain-path refined,budget_25,seed_2,8.516109280985278,0.14194506991468406,14.82608070934126,0.438441522053172,0.0,0.0,0.2,0.5428065076364653,25.0,0.056145077945700714,0.6,0.18625861377337136,0.14285714285714285,0.7212694127067074,0.07692307692307693
spambase,gain_path_refined,Legacy gain-path refined,budget_50,seed_0,8.48619956120449,0.1419213210635619,14.586674312761497,0.45169091209428053,0.0,0.0,0.12,0.498739566206861,25.0,0.08354203350444589,0.6,0.23812760795221635,0.0,0.7082822599360976,0.0
spambase,gain_path_refined,Legacy gain-path refined,budget_50,seed_1,10.667344321560037,0.15464920665999346,15.843565316060621,0.38286169251575025,0.0,0.0,0.12,0.5003565554361252,25.0,0.023367859993915423,0.6,0.47043190883697733,0.0,0.4739753577742568,0.0
spambase,gain_path_refined,Legacy gain-path refined,budget_50,seed_2,15.121399872014429,0.12027870808260223,12.563041708456556,0.2356679088033304,17.276226376810484,0.03836915638021324,0.04,0.03514898904129156,25.0,0.10688652077083378,0.0,0.21866637622132487,0.14285714285714285,0.2943538832830629,0.0
spambase,herding,Herding,budget_25,seed_0,47.14653874930079,0.2988852641177338,30.719429412699032,0.5684870105067751,51.454670335867775,0.11427682466926076,0.0,0.0,25.0,0.19595383238761213,0.0,0.5103654031922825,0.0,0.7430652521834875,0.0
spambase,herding,Herding,budget_25,seed_1,85.6386825098182,0.3861595827679191,39.56143522583592,0.5594560418100454,274.18368928110283,0.6089406691875414,0.0,0.0,25.0,0.2912848892658407,0.0,0.4925985027912301,0.0,0.6985990061064093,0.0
spambase,herding,Herding,budget_25,seed_2,47.90595048098555,0.3139198067191849,32.78874281070027,0.5667271223234452,51.454670335867775,0.11427682466926076,0.0,0.0,25.0,0.2271434791965555,0.0,0.47743345156632494,0.0,0.7454174231645445,0.0
spambase,herding,Herding,budget_50,seed_0,27.976299125343733,0.25300550203704397,26.00390716415484,0.5218242847263691,10.388300484038894,0.023071608180114642,0.0,0.0,25.0,0.14191383252688744,0.0,0.554046354594509,0.0,0.6505933441048636,0.0
spambase,herding,Herding,budget_50,seed_1,27.58555002525167,0.2518200815694314,25.798566940034043,0.49848501004077517,10.388300484038894,0.023071608180114642,0.0,0.0,25.0,0.13841816121821432,0.0,0.5582075536826949,0.0,0.6048139668576493,0.0
spambase,herding,Herding,budget_50,seed_2,25.900869551478824,0.24666251500682745,25.763757470818696,0.47638503572119795,10.388300484038894,0.023071608180114642,0.0,0.0,25.0,0.13715200507695743,0.0,0.5233315021795032,0.0,0.581580411722203,0.0
spambase,random,Random,budget_25,seed_0,23.505145759015587,0.2649933432012742,27.236017557894957,0.6429158978260411,10.388300484038894,0.023071608180114642,0.0,0.0,25.0,0.027910930191479683,0.0,0.7008107136846576,0.0,0.8482821383770021,0.0
spambase,random,Random,budget_25,seed_1,35.314474855506795,0.2953091097368057,30.253948724284992,0.5952312842434704,35.41423779548285,0.07865227037571396,0.0,0.0,25.0,0.0761470977918414,0.0,0.6500558890945437,0.0,0.7653581071896726,0.0
spambase,random,Random,budget_25,seed_2,101.6795739377435,0.4243131960422064,44.31926867443465,0.5596117420365107,176.68948163252531,0.3924136095251136,0.0,0.0,25.0,0.3414979888795422,0.0,0.4399624631887738,0.0,0.707928181861049,0.0
