dataset,method,method_label,budget,seed,checkpoint,rho_max,rho_mean,rho_p90,rows
pc3,histdistill_importance,ImportanceSample,budget_50,seed_0,5,0.650371789932251,0.18081190943717956,0.42011771202087406,100
pc3,histdistill_importance,ImportanceSample,budget_50,seed_0,10,1.334937572479248,0.27236512541770935,0.518399465084076,100
pc3,histdistill_importance,ImportanceSample,budget_50,seed_0,25,2.3685402125120163,0.5040123888105154,0.9937612690031532,100
pc3,histdistill_importance,ImportanceSample,budget_50,seed_0,50,2.158679336309433,0.5600106518855319,1.177121490240098,100
pc3,histdistill_importance,ImportanceSample,budget_50,seed_1,1,0.21262574195861816,0.06330269813537598,0.16078519821166992,100
pc3,histdistill_importance,ImportanceSample,budget_50,seed_1,5,0.6832174062728882,0.15841544508934022,0.3072525382041931,100
pc3,histdistill_importance,ImportanceSample,budget_50,seed_1,10,0.9626530408859253,0.2255471760034561,0.4453739404678345,100
pc3,histdistill_importance,ImportanceSample,budget_50,seed_1,25,1.5292152166366577,0.4292754368111491,0.8534351348876953,100
pc3,histdistill_importance,ImportanceSample,budget_50,seed_1,50,2.0622276067733765,0.5664714600890874,1.281174993515015,100
pc3,histdistill_importance,ImportanceSample,budget_50,seed_2,1,0.5315444469451904,0.3015977573394775,0.4057549238204956,100
pc3,histdistill_importance,ImportanceSample,budget_50,seed_2,5,0.8126620054244995,0.26905125737190244,0.47992491722106934,100
pc3,histdistill_importance,ImportanceSample,budget_50,seed_2,10,1.2457213401794434,0.3181692773103714,0.6096881330013276,100
pc3,histdistill_importance,ImportanceSample,budget_50,seed_2,25,1.8344184458255768,0.3944775684922934,0.8005946218967442,100
pc3,histdistill_importance,ImportanceSample,budget_50,seed_2,50,2.4399335980415344,0.5892791779153049,1.236308626830578,100
pc3,random,Random,budget_25,seed_0,1,2.3058116286993027,2.106499299108982,2.167817644774914,50
pc3,random,Random,budget_25,seed_0,5,2.325379729270935,1.9305209237337113,2.1151871010661125,50
pc3,random,Random,budget_25,seed_0,10,2.6890100836753845,1.820020035803318,2.1765560299158095,50
pc3,random,Random,budget_25,seed_0,25,3.261464238166809,1.7718418346345424,2.6267269253730774,50
pc3,random,Random,budget_25,seed_0,50,4.055793464183807,1.8419336667936295,3.109366735816002,50
pc3,random,Random,budget_25,seed_1,1,2.3635080978274345,2.1283227525651456,2.2404850050807,50
pc3,random,Random,budget_25,seed_1,5,2.4964170455932617,1.9742237401008607,2.252240538597107,50
pc3,random,Random,budget_25,seed_1,10,2.5797370076179504,1.8895689962059259,2.3048318505287173,50
pc3,random,Random,budget_25,seed_1,25,3.1061675548553467,1.792658567726612,2.7611758172512055,50
pc3,random,Random,budget_25,seed_1,50,4.150132417678833,1.8719556805398314,3.438298872113228,50
pc3,random,Random,budget_25,seed_2,1,2.359630323946476,2.1219454337470234,2.2359344184398653,50
pc3,random,Random,budget_25,seed_2,5,2.508048862218857,2.0117092499881983,2.3337370958179235,50
pc3,random,Random,budget_25,seed_2,10,2.533471368253231,1.940835827142,2.3724276021122934,50
pc3,random,Random,budget_25,seed_2,25,3.0272708237171173,1.9373496741801501,2.627840954065323,50
pc3,random,Random,budget_25,seed_2,50,3.3657556772232056,1.9621034367382526,2.96830844283104,50
pc3,random,Random,budget_50,seed_0,1,2.3352808728814125,2.115485053062439,2.2467072010040283,100
pc3,random,Random,budget_50,seed_0,5,2.5422933772206306,1.9987527619302272,2.3599692583084106,100
pc3,random,Random,budget_50,seed_0,10,2.82809217274189,1.9233793033193798,2.401632857322693,100
pc3,random,Random,budget_50,seed_0,25,3.455402970314026,1.8692254755459725,2.7588985562324524,100
pc3,random,Random,budget_50,seed_0,50,3.88965505361557,1.8090169319650158,2.9006053417921067,100
pc3,random,Random,budget_50,seed_1,1,2.321939468383789,2.136106579042971,2.265583038330078,100
pc3,random,Random,budget_50,seed_1,5,2.683880031108856,2.0378310780413447,2.512630581855774,100
pc3,random,Random,budget_50,seed_1,10,2.8116566836833954,1.9787045315094292,2.5142480194568635,100
pc3,random,Random,budget_50,seed_1,25,3.2276360988616943,1.878356142239645,2.562422298640013,100
pc3,random,Random,budget_50,seed_1,50,3.0595902800559998,1.8083929499378428,2.618468451499939,100
pc3,random,Random,budget_50,seed_2,1,2.320032946765423,2.1170130662247537,2.232378862798214,100
pc3,random,Random,budget_50,seed_2,5,2.640913188457489,2.011090118419379,2.2680003777146345,100
pc3,random,Random,budget_50,seed_2,10,2.978925585746765,1.9492611498571932,2.3812098994851114,100
pc3,random,Random,budget_50,seed_2,25,3.122394561767578,1.9029932471737265,2.691955596208573,100
pc3,random,Random,budget_50,seed_2,50,3.6168203353881836,1.9480070048570632,2.98412815630436,100
pc4,histdistill_refined,HistDistill-Refined,budget_25,seed_0,1,1.760339617729187,1.5367517280578613,1.5905882716178894,50
pc4,histdistill_refined,HistDistill-Refined,budget_25,seed_0,5,1.7992565631866455,1.3759987573325634,1.5590314269065857,50
pc4,histdistill_refined,HistDistill-Refined,budget_25,seed_0,10,2.0194467902183533,1.303489437699318,1.6562312722206116,50
pc4,histdistill_refined,HistDistill-Refined,budget_25,seed_0,25,2.080241560935974,1.2668259051442146,1.8440014004707337,50
pc4,histdistill_refined,HistDistill-Refined,budget_25,seed_0,50,2.8958252370357513,1.3986343733221291,2.2828573226928714,50
pc4,histdistill_refined,HistDistill-Refined,budget_25,seed_1,1,1.7394410967826843,1.5052892270684242,1.6062141209840775,50
pc4,histdistill_refined,HistDistill-Refined,budget_25,seed_1,5,1.8485105633735657,1.3303869837522506,1.640880525112152,50
pc4,histdistill_refined,HistDistill-Refined,budget_25,seed_1,10,2.033732533454895,1.2684760136902333,1.722811233997345,50
pc4,histdistill_refined,HistDistill-Refined,budget_25,seed_1,25,2.1964184045791626,1.2921337523311376,1.920781672000885,50
pc4,histdistill_refined,HistDistill-Refined,budget_25,seed_1,50,2.427602082490921,1.3584593856334686,2.1708555221557617,50
pc4,histdistill_refined,HistDistill-Refined,budget_25,seed_2,1,1.770496517419815,1.5260321468114852,1.6015208065509796,50
pc4,histdistill_refined,HistDistill-Refined,budget_25,seed_2,5,1.7527220845222473,1.3704082241654396,1.630162626504898,50
pc4,histdistill_refined,HistDistill-Refined,budget_25,seed_2,10,2.201211988925934,1.327719954699278,1.6886390775442124,50
pc4,histdistill_refined,HistDistill-Refined,budget_25,seed_2,25,2.165970206260681,1.2963231436908245,1.87323317527771,50
pc4,histdistill_refined,HistDistill-Refined,budget_25,seed_2,50,2.629301369190216,1.4249118986353277,2.280525803565979,50
pc4,histdistill_refined,HistDistill-Refined,budget_50,seed_0,1,1.7509049475193024,1.5391396063566207,1.6215174615383152,100
pc4,histdistill_refined,HistDistill-Refined,budget_50,seed_0,5,1.8884399440139532,1.3991017356328665,1.6777914345264435,100
pc4,histdistill_refined,HistDistill-Refined,budget_50,seed_0,10,2.0369026958942413,1.342879594117403,1.696933340281248,100
pc4,histdistill_refined,HistDistill-Refined,budget_50,seed_0,25,2.253130316734314,1.314875307455659,1.9281433820724487,100
pc4,histdistill_refined,HistDistill-Refined,budget_50,seed_0,50,2.572563648223877,1.3803606532141566,2.0803844928741455,100
pc4,histdistill_refined,HistDistill-Refined,budget_50,seed_1,1,1.7730219066143036,1.5245654267072677,1.5856766402721405,100
pc4,histdistill_refined,HistDistill-Refined,budget_50,seed_1,5,1.8410224914550781,1.3647994866594673,1.6641423881053925,100
pc4,histdistill_refined,HistDistill-Refined,budget_50,seed_1,10,1.9780551195144653,1.3097815511375666,1.658724707365036,100
pc4,histdistill_refined,HistDistill-Refined,budget_50,seed_1,25,2.2802120447158813,1.3337660645134748,1.904915589094162,100
pc4,histdistill_refined,HistDistill-Refined,budget_50,seed_1,50,2.4414422512054443,1.3691606338880957,2.0810611486434936,100
pc4,histdistill_refined,HistDistill-Refined,budget_50,seed_2,1,1.8098514527082443,1.5430652700364589,1.6408757418394089,100
pc4,histdistill_refined,HistDistill-Refined,budget_50,seed_2,5,2.0412191450595856,1.4149032899737357,1.7954269647598267,100
pc4,histdistill_refined,HistDistill-Refined,budget_50,seed_2,10,2.5040627121925354,1.3921018175408244,1.8391375958919531,100
pc4,histdistill_refined,HistDistill-Refined,budget_50,seed_2,25,2.780836045742035,1.3964649790897965,1.9919096902012825,100
pc4,histdistill_refined,HistDistill-Refined,budget_50,seed_2,50,3.047199159860611,1.4689989152923226,2.085517373681069,100
pc4,histdistill_greedy,Pure greedy selector,budget_25,seed_0,1,0.6703946590423584,0.3490154504776001,0.6236294507980347,50
pc4,histdistill_greedy,Pure greedy selector,budget_25,seed_0,5,1.138113021850586,0.4135305452346802,0.909804105758667,50
pc4,histdistill_greedy,Pure greedy selector,budget_25,seed_0,10,1.8156283497810364,0.6642633068561554,1.4497988849878314,50
pc4,histdistill_greedy,Pure greedy selector,budget_25,seed_0,25,3.017911195755005,1.003991342112422,2.348596212640405,50
pc4,histdistill_greedy,Pure greedy selector,budget_25,seed_0,50,4.171093761920929,1.2667350650578737,2.723781645298004,50
pc4,histdistill_greedy,Pure greedy selector,budget_25,seed_1,1,0.9789466857910156,0.6694822955131531,0.9248852968215943,50
pc4,histdistill_greedy,Pure greedy selector,budget_25,seed_1,5,1.7161640226840973,0.7052435791492462,1.34096796810627,50
pc4,histdistill_greedy,Pure greedy selector,budget_25,seed_1,10,2.4273329973220825,0.8172102871537209,1.7373495995998383,50
pc4,histdistill_greedy,Pure greedy selector,budget_25,seed_1,25,3.633871555328369,1.1481374576315284,2.6230020225048065,50
pc4,histdistill_greedy,Pure greedy selector,budget_25,seed_1,50,4.088876664638519,1.3096659418195487,2.7675854682922365,50
pc4,histdistill_greedy,Pure greedy selector,budget_25,seed_2,1,0.9303171634674072,0.6460474753379821,0.8908877491950988,50
pc4,histdistill_greedy,Pure greedy selector,budget_25,seed_2,5,1.6114611625671387,0.5971340012550354,1.1791356325149536,50
pc4,histdistill_greedy,Pure greedy selector,budget_25,seed_2,10,2.4537128433585167,0.7875558845698833,1.433969366550446,50
pc4,histdistill_greedy,Pure greedy selector,budget_25,seed_2,25,3.6819801330566406,1.148759154677391,2.151205402612687,50
pc4,histdistill_greedy,Pure greedy selector,budget_25,seed_2,50,3.624909818172455,1.4151921600103379,2.686180865764619,50
pc4,histdistill_greedy,Pure greedy selector,budget_50,seed_0,1,0.7647820711135864,0.32704076170921326,0.6106002330780029,100
pc4,histdistill_greedy,Pure greedy selector,budget_50,seed_0,5,1.5679540634155273,0.3955022990703583,0.7365631937980652,100
pc4,histdistill_greedy,Pure greedy selector,budget_50,seed_0,10,2.2934726178646088,0.49876262798905374,1.071333968639374,100
pc4,histdistill_greedy,Pure greedy selector,budget_50,seed_0,25,3.5476802587509155,0.8426513256132603,1.7360726803541187,100
pc4,histdistill_greedy,Pure greedy selector,budget_50,seed_0,50,3.7129507064819336,1.0249950641393661,2.0611740484833727,100
pc4,histdistill_greedy,Pure greedy selector,budget_50,seed_1,1,0.6021084785461426,0.310051509141922,0.565211296081543,100
pc4,histdistill_greedy,Pure greedy selector,budget_50,seed_1,5,1.4607361555099487,0.3514940249919891,0.7832472026348114,100
pc4,histdistill_greedy,Pure greedy selector,budget_50,seed_1,10,2.3110435158014297,0.4850682108104229,1.1244031891226771,100
pc4,histdistill_greedy,Pure greedy selector,budget_50,seed_1,25,3.509182572364807,0.8790907010063529,1.614652580022812,100
pc4,histdistill_greedy,Pure greedy selector,budget_50,seed_1,50,3.333132266998291,1.0907683289423584,2.083985865116121,100
pc4,histdistill_greedy,Pure greedy selector,budget_50,seed_2,1,0.6664835214614868,0.30991453528404234,0.5290562629699715,100
pc4,histdistill_greedy,Pure greedy selector,budget_50,seed_2,5,1.480604648590088,0.470444797873497,0.8937534093856812,100
pc4,histdistill_greedy,Pure greedy selector,budget_50,seed_2,10,2.1460617184638977,0.6355399779230356,1.424205905199051,100
pc4,histdistill_greedy,Pure greedy selector,budget_50,seed_2,25,3.7480958104133606,0.8867560755088926,1.6707849681377414,100
pc4,histdistill_greedy,Pure greedy selector,budget_50,seed_2,50,3.980660080909729,1.0985082048550248,2.2205067157745364,100
pc4,histdistill_importance,ImportanceSample,budget_25,seed_0,1,0.4280228614807129,0.203977210521698,0.2822737693786621,50
pc4,histdistill_importance,ImportanceSample,budget_25,seed_0,5,0.68647301197052,0.19231793403625488,0.383397924900055,50
pc4,histdistill_importance,ImportanceSample,budget_25,seed_0,10,1.0192305445671082,0.3035775452852249,0.5549819111824037,50
pc4,histdistill_importance,ImportanceSample,budget_25,seed_0,25,1.4575525522232056,0.48368090922012924,0.9843955397605896,50
pc4,histdistill_importance,ImportanceSample,budget_25,seed_0,50,1.5771292820572853,0.5876312350481748,1.0340370118618012,50
pc4,histdistill_importance,ImportanceSample,budget_25,seed_1,1,0.791886568069458,0.5418454837799073,0.791886568069458,50
pc4,histdistill_importance,ImportanceSample,budget_25,seed_1,5,1.3001324534416199,0.6253853595256805,0.899871850013733,50
pc4,histdistill_importance,ImportanceSample,budget_25,seed_1,10,1.6093721687793732,0.6313281828165054,1.043869972229004,50
pc4,histdistill_importance,ImportanceSample,budget_25,seed_1,25,1.9057881236076355,0.6614833816885948,1.0301352694630626,50
pc4,histdistill_importance,ImportanceSample,budget_25,seed_1,50,2.4525015354156494,0.8412066521123052,1.312201911211014,50
pc4,histdistill_importance,ImportanceSample,budget_25,seed_2,1,0.7316497564315796,0.42762394428253175,0.5168583393096924,50
pc4,histdistill_importance,ImportanceSample,budget_25,seed_2,5,1.480939269065857,0.38531203627586363,0.5765517950057983,50
pc4,histdistill_importance,ImportanceSample,budget_25,seed_2,10,2.135407567024231,0.47759417116642,0.7429862141609193,50
pc4,histdistill_importance,ImportanceSample,budget_25,seed_2,25,2.8753280490636826,0.5483214717358351,1.0965457558631897,50
pc4,histdistill_importance,ImportanceSample,budget_25,seed_2,50,2.707353249192238,0.6438492908328771,1.342396713793278,50
pc4,histdistill_importance,ImportanceSample,budget_50,seed_0,1,0.5327966213226318,0.23611587882041932,0.36175358295440674,100
pc4,histdistill_importance,ImportanceSample,budget_50,seed_0,5,0.6682575941085815,0.19334850192070008,0.3882747530937196,100
pc4,histdistill_importance,ImportanceSample,budget_50,seed_0,10,0.8154358267784119,0.25575470075011253,0.5031826078891755,100
pc4,histdistill_importance,ImportanceSample,budget_50,seed_0,25,0.989544965326786,0.35957784455269576,0.7168569847941401,100
pc4,histdistill_importance,ImportanceSample,budget_50,seed_0,50,1.3343377113342285,0.4942280144616962,0.95687315762043,100
pc4,histdistill_importance,ImportanceSample,budget_50,seed_1,1,0.5095064640045166,0.14407130479812622,0.3101762533187866,100
pc4,histdistill_importance,ImportanceSample,budget_50,seed_1,5,0.6170654892921448,0.24649522244930266,0.47864381074905404,100
pc4,histdistill_importance,ImportanceSample,budget_50,seed_1,10,0.9422925710678101,0.32563456624746323,0.6578649193048478,100
pc4,histdistill_importance,ImportanceSample,budget_50,seed_1,25,1.0968327522277832,0.34541684433817865,0.6391258120536809,100
pc4,histdistill_importance,ImportanceSample,budget_50,seed_1,50,1.3804969787597656,0.42068243626505136,0.8013766705989843,100
pc4,histdistill_importance,ImportanceSample,budget_50,seed_2,1,0.7425258159637451,0.4822168517112732,0.6193726062774658,100
pc4,histdistill_importance,ImportanceSample,budget_50,seed_2,5,1.2238430976867676,0.2855121499300003,0.5597210168838503,100
pc4,histdistill_importance,ImportanceSample,budget_50,seed_2,10,1.6384806632995605,0.3028802862763405,0.6838066220283512,100
pc4,histdistill_importance,ImportanceSample,budget_50,seed_2,25,1.9140651226043701,0.3792964934930205,0.7955515412613752,100
pc4,histdistill_importance,ImportanceSample,budget_50,seed_2,50,1.6940695643424988,0.4521790329739451,0.9607085660099984,100
pc4,random,Random,budget_25,seed_0,1,2.152459502220154,1.8891591776907444,1.9814164638519287,50
pc4,random,Random,budget_25,seed_0,5,2.479578383266926,1.6984008675068616,1.96762974858284,50
pc4,random,Random,budget_25,seed_0,10,2.714427702128887,1.6311142495274544,2.07482548058033,50
pc4,random,Random,budget_25,seed_0,25,3.118402421474457,1.6155123507976532,2.2658488184213637,50
pc4,random,Random,budget_25,seed_0,50,3.6780463457107544,1.7607158718258142,2.833270413428545,50
pc4,random,Random,budget_25,seed_1,1,2.154076538980007,1.9237676444649696,2.069632090628147,50
pc4,random,Random,budget_25,seed_1,5,2.3077890053391457,1.74074713928625,2.061115148663521,50
pc4,random,Random,budget_25,seed_1,10,2.555531829595566,1.6975059596449136,2.0817984849214555,50
pc4,random,Random,budget_25,seed_1,25,2.8565492928028107,1.7180710680782796,2.3602110266685488,50
pc4,random,Random,budget_25,seed_1,50,2.9329088032245636,1.8210537110641598,2.7385897397994996,50
pc4,random,Random,budget_25,seed_2,1,2.142186276614666,1.9046009296178819,1.9763303592801094,50
pc4,random,Random,budget_25,seed_2,5,2.230840802192688,1.7393669456243515,2.044148340821266,50
pc4,random,Random,budget_25,seed_2,10,2.515287935733795,1.70098293364048,2.2130720376968385,50
pc4,random,Random,budget_25,seed_2,25,2.9643388986587524,1.6868113055825233,2.4123669624328614,50
pc4,random,Random,budget_25,seed_2,50,3.000141143798828,1.7256183095276356,2.603203643858433,50
pc4,random,Random,budget_50,seed_0,1,2.1332485303282738,1.890099832639098,1.9622054919600487,100
pc4,random,Random,budget_50,seed_0,5,2.1132980436086655,1.7147686936706306,1.9678490072488788,100
pc4,random,Random,budget_50,seed_0,10,2.393625855445862,1.653734150826931,2.0151243865489965,100
pc4,random,Random,budget_50,seed_0,25,2.9789413809776306,1.5954849506169557,2.078262813389302,100
pc4,random,Random,budget_50,seed_0,50,3.257403254508972,1.6409468683227897,2.5995503187179567,100
pc4,random,Random,budget_50,seed_1,1,2.1550374925136566,1.8847308799996971,1.9676922261714935,100
pc4,random,Random,budget_50,seed_1,5,2.191353976726532,1.6985800221934915,1.9825579166412353,100
pc4,random,Random,budget_50,seed_1,10,2.4543442726135254,1.612494929432869,2.0376909568905837,100
pc4,random,Random,budget_50,seed_1,25,2.949873208999634,1.5885722997225822,2.2137970447540285,100
pc4,random,Random,budget_50,seed_1,50,3.0091134160757065,1.5990897228382528,2.4450136125087747,100
pc4,random,Random,budget_50,seed_2,1,2.13349062949419,1.9016933246329426,1.9659184183925391,100
pc4,random,Random,budget_50,seed_2,5,2.148885130882263,1.7380434742569923,2.029711961746216,100
pc4,random,Random,budget_50,seed_2,10,2.506978154182434,1.6776729580014944,2.1202666819095612,100
pc4,random,Random,budget_50,seed_2,25,2.7249443531036377,1.630044610761106,2.2395339433103802,100
pc4,random,Random,budget_50,seed_2,50,3.120474696159363,1.6728413776680826,2.5110350295901305,100
phoneme,histdistill_refined,HistDistill-Refined,budget_25,seed_0,1,0.8099177181720734,0.6467648711800575,0.7269877195358276,50
phoneme,histdistill_refined,HistDistill-Refined,budget_25,seed_0,5,0.9343589544296265,0.6039807751774788,0.780122098326683,50
phoneme,histdistill_refined,HistDistill-Refined,budget_25,seed_0,10,1.1523711681365967,0.6110120962560177,0.8406507670879365,50
phoneme,histdistill_refined,HistDistill-Refined,budget_25,seed_0,25,1.4055307991802692,0.7297791229188442,1.108614718914032,50
phoneme,histdistill_refined,HistDistill-Refined,budget_25,seed_0,50,2.5977524518966675,0.8633698153495789,1.7105942249298096,50
phoneme,histdistill_refined,HistDistill-Refined,budget_25,seed_1,1,0.7560674771666527,0.6453163895010948,0.7239894270896912,50
phoneme,histdistill_refined,HistDistill-Refined,budget_25,seed_1,5,1.1951065957546234,0.5861076502874494,0.7683312088251114,50
phoneme,histdistill_refined,HistDistill-Refined,budget_25,seed_1,10,1.1651149988174438,0.5811292569339276,0.8586021482944489,50
phoneme,histdistill_refined,HistDistill-Refined,budget_25,seed_1,25,1.4560088515281677,0.6639687360078096,1.2330309540033342,50
phoneme,histdistill_refined,HistDistill-Refined,budget_25,seed_1,50,2.1786022186279297,0.8311204138025642,1.7361333131790162,50
phoneme,histdistill_refined,HistDistill-Refined,budget_25,seed_2,1,0.891919694840908,0.6764734925329685,0.7516959875822068,50
phoneme,histdistill_refined,HistDistill-Refined,budget_25,seed_2,5,1.1097529754042625,0.6262497026845812,0.886658007837832,50
phoneme,histdistill_refined,HistDistill-Refined,budget_25,seed_2,10,1.4553181827068329,0.6215178664401173,1.057457259297371,50
phoneme,histdistill_refined,HistDistill-Refined,budget_25,seed_2,25,2.059748701751232,0.687134124264121,1.2092772722244267,50
phoneme,histdistill_refined,HistDistill-Refined,budget_25,seed_2,50,3.1733509302139282,0.864567174129188,2.036087954044342,50
phoneme,histdistill_refined,HistDistill-Refined,budget_50,seed_0,1,0.8075897246599197,0.662803460508585,0.6858917415142062,100
phoneme,histdistill_refined,HistDistill-Refined,budget_50,seed_0,5,1.3164405673742294,0.6212006267160177,0.7951715990900994,100
phoneme,histdistill_refined,HistDistill-Refined,budget_50,seed_0,10,1.6986331045627594,0.6246140697970987,0.899046938121319,100
phoneme,histdistill_refined,HistDistill-Refined,budget_50,seed_0,25,1.9979491606354713,0.6620661972649395,1.0651769578456884,100
phoneme,histdistill_refined,HistDistill-Refined,budget_50,seed_0,50,2.760904222726822,0.7327260205708445,1.3342843607068076,100
phoneme,histdistill_refined,HistDistill-Refined,budget_50,seed_1,1,0.8005678057670593,0.6487300771474839,0.7588239312171936,100
phoneme,histdistill_refined,HistDistill-Refined,budget_50,seed_1,5,1.513070970773697,0.5957418072316796,0.8342679575085642,100
phoneme,histdistill_refined,HistDistill-Refined,budget_50,seed_1,10,1.4426445849239826,0.6091968830302358,0.9109348744153977,100
phoneme,histdistill_refined,HistDistill-Refined,budget_50,seed_1,25,1.727308213710785,0.7101397784333676,1.3647472493350505,100
phoneme,histdistill_refined,HistDistill-Refined,budget_50,seed_1,50,2.26458477973938,0.8496900250017643,1.7717751845717438,100
phoneme,histdistill_refined,HistDistill-Refined,budget_50,seed_2,1,0.8879193812608719,0.6535900956392289,0.7639187514781952,100
phoneme,histdistill_refined,HistDistill-Refined,budget_50,seed_2,5,1.0474049746990204,0.6011993816122413,0.8508401103317739,100
phoneme,histdistill_refined,HistDistill-Refined,budget_50,seed_2,10,1.3531754687428474,0.5985569191724062,0.9103421974927188,100
phoneme,histdistill_refined,HistDistill-Refined,budget_50,seed_2,25,1.9467442780733109,0.6397057262528688,1.2097260266542436,100
phoneme,histdistill_refined,HistDistill-Refined,budget_50,seed_2,50,3.0010407865047455,0.848776514492929,1.6510701417922982,100
phoneme,histdistill_greedy,Pure greedy selector,budget_25,seed_0,1,0.31903785467147827,0.11617291331291199,0.1916387677192688,50
phoneme,histdistill_greedy,Pure greedy selector,budget_25,seed_0,5,0.8585789501667023,0.39419942229986193,0.8068369656801224,50
phoneme,histdistill_greedy,Pure greedy selector,budget_25,seed_0,10,1.4746187776327133,0.5966582164168358,1.1371552944183354,50
phoneme,histdistill_greedy,Pure greedy selector,budget_25,seed_0,25,2.3592781871557236,1.1098890591412782,2.0749209463596343,50
phoneme,histdistill_greedy,Pure greedy selector,budget_25,seed_0,50,3.121883451938629,1.5069112840294838,2.6916808201931417,50
phoneme,histdistill_greedy,Pure greedy selector,budget_25,seed_1,1,0.18834757804870605,0.09865475177764893,0.1398181915283203,50
phoneme,histdistill_greedy,Pure greedy selector,budget_25,seed_1,5,0.8736474812030792,0.44111806064844133,0.6393386006355286,50
phoneme,histdistill_greedy,Pure greedy selector,budget_25,seed_1,10,1.4274381399154663,0.6366364735364914,1.1016378700733185,50
phoneme,histdistill_greedy,Pure greedy selector,budget_25,seed_1,25,2.93290638923645,1.0597902707755567,2.0987779393792154,50
phoneme,histdistill_greedy,Pure greedy selector,budget_25,seed_1,50,3.523530960083008,1.3379655128717423,2.6200586654245854,50
phoneme,histdistill_greedy,Pure greedy selector,budget_25,seed_2,1,0.27966803312301636,0.10430993676185608,0.17868292331695557,50
phoneme,histdistill_greedy,Pure greedy selector,budget_25,seed_2,5,0.8242421746253967,0.3720166170597076,0.7976698875427246,50
phoneme,histdistill_greedy,Pure greedy selector,budget_25,seed_2,10,1.4103937447071075,0.6324855057895183,1.1841833710670473,50
phoneme,histdistill_greedy,Pure greedy selector,budget_25,seed_2,25,3.1368160098791122,1.1184336265176535,2.153898012638092,50
phoneme,histdistill_greedy,Pure greedy selector,budget_25,seed_2,50,5.155675768852234,1.5303627714887262,2.492764287441969,50
phoneme,histdistill_greedy,Pure greedy selector,budget_50,seed_0,1,0.21181297302246094,0.11857454657554627,0.21181297302246094,100
phoneme,histdistill_greedy,Pure greedy selector,budget_50,seed_0,5,0.8484716415405273,0.3614774212241173,0.6141872912645343,100
phoneme,histdistill_greedy,Pure greedy selector,budget_50,seed_0,10,1.4163522869348526,0.4965178290009499,0.9641646146774292,100
phoneme,histdistill_greedy,Pure greedy selector,budget_50,seed_0,25,2.5536959767341614,0.8377413912117482,1.7161337539553643,100
phoneme,histdistill_greedy,Pure greedy selector,budget_50,seed_0,50,3.6589062213897705,1.0813888729922474,2.2654749721288687,100
phoneme,histdistill_greedy,Pure greedy selector,budget_50,seed_1,1,0.3783085346221924,0.08595387637615204,0.21330171823501587,100
phoneme,histdistill_greedy,Pure greedy selector,budget_50,seed_1,5,0.9127231687307358,0.40986196383833884,0.7642177641391754,100
phoneme,histdistill_greedy,Pure greedy selector,budget_50,seed_1,10,1.4089237935841084,0.7130838997289538,1.137758019566536,100
phoneme,histdistill_greedy,Pure greedy selector,budget_50,seed_1,25,2.7777459621429443,1.212129838131368,2.077237435430289,100
phoneme,histdistill_greedy,Pure greedy selector,budget_50,seed_1,50,3.542706072330475,1.5767819860577583,2.6642220675945287,100
phoneme,histdistill_greedy,Pure greedy selector,budget_50,seed_2,1,0.45152151584625244,0.18168928503990173,0.35193711519241333,100
phoneme,histdistill_greedy,Pure greedy selector,budget_50,seed_2,5,0.7878595888614655,0.37449379727244375,0.7536338567733765,100
phoneme,histdistill_greedy,Pure greedy selector,budget_50,seed_2,10,1.3113907538354397,0.5648914770036936,1.1419323071837428,100
phoneme,histdistill_greedy,Pure greedy selector,budget_50,seed_2,25,2.563785284757614,1.086114281229675,2.373096150904894,100
phoneme,histdistill_greedy,Pure greedy selector,budget_50,seed_2,50,4.886388301849365,1.9575477612763643,3.5595380663871765,100
phoneme,histdistill_importance,ImportanceSample,budget_25,seed_0,1,0.3074929714202881,0.19153457522392273,0.3005686402320862,50
phoneme,histdistill_importance,ImportanceSample,budget_25,seed_0,5,0.40884560346603394,0.1777845513820648,0.3300665616989136,50
phoneme,histdistill_importance,ImportanceSample,budget_25,seed_0,10,0.6328026950359344,0.26803534604609014,0.4952628374099732,50
phoneme,histdistill_importance,ImportanceSample,budget_25,seed_0,25,1.3216755986213684,0.5024974850565195,0.8903593342751265,50
phoneme,histdistill_importance,ImportanceSample,budget_25,seed_0,50,2.087296649813652,0.7392901793867349,1.3191510021686557,50
phoneme,histdistill_importance,ImportanceSample,budget_25,seed_1,1,0.39331650733947754,0.22364617824554445,0.3046242594718933,50
phoneme,histdistill_importance,ImportanceSample,budget_25,seed_1,5,0.7542361617088318,0.20125644505023957,0.4656106233596802,50
phoneme,histdistill_importance,ImportanceSample,budget_25,seed_1,10,1.0163037776947021,0.2993259376566857,0.5704507023096086,50
phoneme,histdistill_importance,ImportanceSample,budget_25,seed_1,25,1.3620403409004211,0.3660894891619682,0.6981228649616247,50
phoneme,histdistill_importance,ImportanceSample,budget_25,seed_1,50,1.780803620815277,0.5398569800518453,1.098119826614857,50
phoneme,histdistill_importance,ImportanceSample,budget_25,seed_2,1,0.8106366246938705,0.5435549047589302,0.6650288969278336,50
phoneme,histdistill_importance,ImportanceSample,budget_25,seed_2,5,0.7967037856578827,0.39693942949175837,0.6715345680713654,50
phoneme,histdistill_importance,ImportanceSample,budget_25,seed_2,10,0.9361786246299744,0.4243552288413048,0.699510708078742,50
